id,fuente,dieta_heuristica,video_id,package,url,texto_proc,sentimiento,pred
UgzDt75YCgHpIRkt4uF4AaABAg,youtube,ayuno,NBMJA7Y-THU,,https://www.youtube.com/watch?v=NBMJA7Y-THU,"hacer ya hacer tiempo uno ayuno de 3 día y casi 4 , el día 1 solo sentir hambre , al día 2 no_sentir no_hambre no_pero yo sentir agotado , al día 3 sentir mucho energía y yo sentir optimista , a el mañana del día 4 empezar a sentir uno falta de aire y uno peso en el pecho , decir yo que algo parecido a el gastritis pero intensificado , entonces por necesidad comí algo para deshacer yo de ese efecto o "" dolor "" , no_sentir no_hambre no_pero ese raro efecto empezar a afectarme emocionalmente también , todo en uno instante donde empezar a sentir miedo , pánico y estrés . no_cumpli no_el no_4 día por ese , en total ser 3 y él recomendar . todo este ser sin hacer ejercicio , hidratandome correctamente , y flojear , ahora yo gustar intentar él hacer cardio   : : . edit : haber que dormir correctamente también .",neg,neu
UgxCSCjnBqSaqi1xj4J4AaABAg,youtube,ayuno,RzGKLefEmnM,,https://www.youtube.com/watch?v=RzGKLefEmnM,"buen dia dr. estar mucho bueno su video . yo seguir desde hacer tiempo otro drs . que hacer algo similar a ud .. todo informacion servir . él contar que hacer ayuno regular de 24 hora . ser como que sentir el necesidad de hacer él . y cada 6 mes , aproximadamente , uno de 5 a 7 dia . ningun ayuno ser igual a otro . haber probar varios cambio . alguno beber solo agua con uno pizca de sal . el sal ser importante porque sino tú doler mucho el cabeza , él dar entre el 2 y 3 dia . otro beber caldo de hueso . tambien probe ayunar y seguir con mi ejercicio diario , salgo a pedalear promedio 10 kms . diario . yo comence aprender todo del metabolismo , él que yo llevar al ayuno . no_ser no_algo no_que costar hacer . ser cuestion de voluntad . él desear él mejor y mucho gracia .",neg,neu
UgyiRl3KWgmcA2tcbnR4AaABAg,youtube,ayuno,NBMJA7Y-THU,,https://www.youtube.com/watch?v=NBMJA7Y-THU,"hacer ayuno intermitente desde hacer 22 año . él descubri por mi.cuenta cuando yo poner a dieta porque pesar 130 kg . bajar a 80 que ser mi peso adecuado . observir que cuando estar 3 dia en ayuno yo sentia mucho bien . y él practico desde entonces uno vez al mes aprox. y desde hacer uno 10 año empece a hacer ayuno intermitente de 23 hora . solo como uno vez al dia . desde enero de 2023 seguir uno dieta keto . empece eliminsndo azucar , luego cereal y harina y finalemte dieta keto . ahora tener 63 año , yo sentir genial y hacer ejercicio con pesa y caminar . ademas trabajar uno medio de 11 hora diario . animar a todo a considerar este tipo de alimentacion . y a despreciar todo el propaganda de el marca de alimento , como si ser panfleto dañino .",pos,neg
UgytYJdNScPQqsnos_l4AaABAg,youtube,ayuno,N6R7NioAuac,,https://www.youtube.com/watch?v=N6R7NioAuac,"saber del ayuno por coincidencia , realmente no_estar no_buscar no_algo en particular . él recomendar mi nutrióloga , solo yo decir que poder tener uno buen digestión si él dar uno poco más de tiempo y agua a mi organismo para digerir , pero no_menos no_comida no_( consumo el mismo cantidad de nutrient , pero distribuido de uno manera distinto durante el día ) , ese yo motivar a buscar información al respecto . luego conocer el app body fast ( gratis ) y yo dir cuenta que hacer el ayuno ser mucho sencillo . estar feliz , él recomendar , bajar de peso ( sin desnutrir yo ) y yo alegrar mucho por practicar él diariamente , yo parecer que así ser más sencillo ! ! ! ! también conocer al dr de el rosa ( estar en youtube ) quien ofrecer muchísima información al respecto ! ser excelente !",neg,pos
Ugw_o-2sgSO3mlKZV3R4AaABAg,youtube,ayuno,NBMJA7Y-THU,,https://www.youtube.com/watch?v=NBMJA7Y-THU,"doctor , querer hacer el video del año ? el que youtube premie con el gold badge ? que tal el debate contra el respiracionista ? yo moririo y compraria en taquilla primero fila para ver que poder ud aportar desde el lado medico sobre el persona que yo personalmente conocer que no_comer no_o no_comer mucho de vez en cuando y solo tomar liquidos-nivel 3 pilartz- y que su metabolismo y estado fisico este perfectamente ... ahora decir ud que en el ayuno de 18 hora no_pasar no_nada no_de él que él decir en youtube metabolicamente hablar , pero si él poder testificar que al menos , quien sufrir de stress , ansiedad , mente con pensamiento negativo o demasiado que interferir con su calidad de vida ver erradicado este sintoma al ayunar mas de 16 hora .",neg,neu
UgxulPWW11bqXTafQlx4AaABAg,youtube,sin_dieta,H8ytrJt1Y4M,,https://www.youtube.com/watch?v=H8ytrJt1Y4M,yo llamar poderosamente el atención que el doctor bayter y otro doctor que tener uno canal llamado hacia uno nuevo estilo de vida .. él abrir fuego a el carbohidrato .. solo que ambos doctores ser calvo .. a decir verdad yo no_ser no_uno no_persona estudiado .. pero mi cuerpo ser sabio .. yo hacer él caso a este señor deje de comer carbohidrato .. primero él lecciono el calcañar izquierdo .. luego uno escapula de el espalda y parecer uno hombre enfermo .. hasta que comprendí que mi cuerpo necesitar comer carbohidrato de buen calidad y automáticamente desaparecer el lesión .. haber mucho sobre información y persona que querer ganar él el vida hacer dinero fácil .. mucho ojo ! ! .. ser tiempo mucho difícil .. solo el palabra de dios ser real .,neg,neu
Ugx9KSt0nHQlg_XtP5x4AaABAg,youtube,keto,O9n_2qj5eLM,,https://www.youtube.com/watch?v=O9n_2qj5eLM,"hola doctor jaramillo , desde octubre del 2024 con mi examen de rutina yo deír uno índice glucemico de pre . por él que ver q el dieta keto poder servir , ver varios o todo el q poder informarme . él ir mejorar , día a día , él deír q empezar otro actividad físico , fuerte ya q yo solo hacer natación , incorporar bici , yoga , y pesa , no_pensar no_q no_poder dejar el harina y q no_ir no_a no_sentir hambre , para cuando salgo c el grupo de bici todo llevar snacks , yo mismo tener uno bajo de glucosa , pero desde q incorporar el agua con sal , salgo en ayuna y tener energía sin llegar a otro pueblito y el demá buscar uno baño , no_tener no_problema no_c ese , tmb incorporar a diario 2gr de citrato de potasio y citrato de magnesio . yo sentir mucho bien",neg,neu
UgzgjRd7zNbnpQ3INOd4AaABAg,youtube,vegana,0Kad-FApGTs,,https://www.youtube.com/watch?v=0Kad-FApGTs,"hola dra , casi al final del video hablar de el b12 decir que si uno no_consumir no_lacteo no_o huevo ( vegano ) habrio que suplementar él , yo él preguntar con que , yo imagino que con alimento fortificado en b12 que ser él mismo que si tomarir el pildora , ahora el siguiente pregunta ser por cuanto tiempo habriar que suplementar él ya que no_especificar no_, no_imagino que serar por uno tiempo , ya que ser ser natural nuestro cuerpo no_este no_apto no_para ser dependiente de el industria farmaceutico , o al menos no_ser no_él no_mejor ni mucho menos natural ya saber que uno al tener limpio su sistema comenzaria a producir el b12 , bueno a este él llamar higienismo , que en él que respectar a el alimentacion no_ser no_mas no_que uno dieta vegán bien programado",neg,neu
Ugz0iMuB4MripY6edSh4AaABAg,youtube,ayuno,O9n_2qj5eLM,,https://www.youtube.com/watch?v=O9n_2qj5eLM,"antes de ser mamá mi peso ser de 55 kilo , despu de que tener a mi bebé yo basto uno año para subir a 87 kilo , para este incluyo que tener problema hormonal , incluso mi ginecologo yo decir que por mi peso yo salio uno quiste , bueno haber estar tratar mi problema hormal . pero ser raro , ya que tener mi brazo mi pierna como él solia tener antes , claro que si yo ver mas hinchado pero no_del no_todo no_, a él que yo referir que él unico que él yo ver bastante gordo ser solo mi vientre bajo ni siquier ser mi estomago completo . alguien poder decirme si este yo poder ayudar ? querer empezar hacer ayuno y dieta keto , querer tratar de bajar todo él que mi problema con el comida y m hormonal yo huceír subir exageradamente",neg,neu
UgyIotGOF05BLoGiYOx4AaABAg,youtube,keto,VV23ecSLb2g,,https://www.youtube.com/watch?v=VV23ecSLb2g,"hola dr. jaramillo , en primero instancia gracias por su conocimiento y guía . guiado de su vídeo y libro “ el milagro metabólico ” haber decidir iniciar este dieta no_solo no_or no_mi si no_con no_el no_objetivo de a futuro de enseñar él a mi padre quien tener principio de alzheimer , como ud él indicar ser uno dieta estricto y en mi caso él q mas yo este complicar ser no_tener no_el no_certeza que este en balance , no_estar no_pesar no_ni tomar nota de cada comida porq no_querer no_hacer él no_más complejo y estar guiándome más por mi intuición , todo este para preguntar él que signo poder guiarme para saber si estar entrar en cetosis ( adema del aliento ) cuánto tiempo poder demorar en entrar en este estado si él mantener uno dieta adecuado ?",neu,neg
Ugwnom-wf6gnViNs3GJ4AaABAg,youtube,sin_dieta,JT70CJNJ1yE,,https://www.youtube.com/watch?v=JT70CJNJ1yE,"hola sasha . tener 3 semana ver tu videoa y tomar nota de tu sugerencia . compre libro de receta y yo encantar . deber decirte que ser increible el tema d ela insulín . yo yo preguntar por que tener hambre si acabar de comer ? ? yo morir si no_él no_ponia no_azúcar al cafe a el 5 am cuando apenas yo levantar .. pues comence a comer preparar el comida con tu receta y llevar 18 día sin coocar él azñucar al cafe con leche de almendra , él poner stevia y yo quedar tranquilo . haber bajar muchísimo el ansiedad en el tarde . estar súper contento ! ! cumplí año el semana pasado y yo preparir mi torta de cumpleaño con tu receta cocho cafe ... tú ir a enviar el foto ! ! gracias por ser genuín , estudiosa , acertivo y humano .",neg,neu
UgxqoLSWapUXn2hoQ1V4AaABAg,youtube,vegana,1GNUgHeO9-g,,https://www.youtube.com/watch?v=1GNUgHeO9-g,"mi testimonio , ser vegetarián hacer mas de 11 año . sufrir de anemia , de gastriti y subida y bajada de peso , todo él ser cuando cambiar mi alimentación . además cur él mi embarazo con mucho paz <3 y actualmente seguir mejorar con el sabiduría de sadhguru comer solo cuando ser necesario 1 vez al dia y 1 uno bebida como leche de almendra o uno infusion en el mañana : : , el momento de comer él sentir mucho mas gozoso y yo invadir uno profundo sentimiento de gratitud . él venir implementar hacer 9 día y mi nivel de energía haber mejorar , además aún poder hacer pesa en el gimnasio . y él mejor para yo ser que él haber desinflamar mi abdomen que ser algo que yo causar profundo molestia e incomodidad con mi estética .",pos,neg
UgxgcwBfnSV2zSyKuS94AaABAg,youtube,ayuno,O9n_2qj5eLM,,https://www.youtube.com/watch?v=O9n_2qj5eLM,"yo estar hacer 16/8 durante aproximadamente 1 año . y aunque tolerar bien el periodo de ayuno a el largo yo exacerbó el estrés cotidiano , llevándome a problema de mareo , ansiedad , ta elevado , etc. recuerden que el estrés incrementar el cortisol y ese contribuir mucho a malestar como el antes mencionado . como cosa buena , reducción de colesterol ( casi normal ) , triglicérido y glucós normal , así como el resto de el parámetro para riñón e hígado . como decir el dr. , haber que considerar el ayuno seriamente si este pasar periodo de estrés . sugerir que primero él apacigüen el agua con el estrés y luego abordar el ayuno . yo sin duda él hacer nuevamente , pero ya cuando pasar este etapa de estrés .",neg,neu
UgzGiHMgJxpnp_9NUoB4AaABAg,youtube,sin_dieta,9etuKSzED2M,,https://www.youtube.com/watch?v=9etuKSzED2M,"yo llevar varios año hacer omad y cada día yo sentir mejor . el análisis ser impecable . si alguien creer que estar equivocado , que yo él hacer saber , pero que él responsabilizar de su opinión . estar cansado de opinión gratuito . a yo no_yo no_apetecer no_decir él a nadie como deber alimentar él . si alguien querer polémica , ir al notario y establecer uno responsabilidad . si tener que poner mi salud en el mano de alguien , ante notario . a yo yo beneficiar enormemente . si a tí no_tú no_gustar no_, cojonudo . respetar tu opinión pero a yo déjame en paz , a menos que tu consejo garantizar uno mejora constatable y significativo . estar cansado de el gente que calificar a el demá de fanático y no_aportar no_valor no_añadido alguno .",neu,neg
UgwsILmmnFukoest2q54AaABAg,youtube,sin_dieta,JT70CJNJ1yE,,https://www.youtube.com/watch?v=JT70CJNJ1yE,"preguntar ... uno persona que pesar 114 kg , es decir 251 lb , deber comer entonces 3000 caloría al día ? ese no_ser no_como no_mucho ? aún seguir comer 40/30/30 o 40/40/20 ? nutricionistas y entrenador ( entre otro ) recomendar dieta de 1800 caloría como mínimo , pero en teoría ser 1200 caloría menos que "" él recomendado "" . ¿ ser así ? cuando uno persona con este tipo de obesidad estar comenzar el estilo de vida sano , "" dieta "" y estar aprender a comer , etc. ¿ qué él él recomendar ? tanto caloría ? porque por ejemplo , haber app que contar el caloría que recomendar mucho menos ( él cuál , a simple vista no_ser no_saludable no_) . este en modo "" reposo "" o estado normal hasta alcanzar uno nivel de ejercicio más alto .",neu,neg
Ugx0Kj_hR5Q9B4FzCRV4AaABAg,youtube,ayuno,NBMJA7Y-THU,,https://www.youtube.com/watch?v=NBMJA7Y-THU,"bueno amigo tú decir algo yo siempre ir gordito y uno viaje ser mucho el gordura que tenia , y empezar a hacer uno dieta y solo comiar dos huevo sancochado por el mañana y dos por el tarde , asi estar por 15 dia y corrreir por el tarde 8 km y bajar como no_mas no_haber no_estar en mi vida y yo sentia super bien como no_mas no_, no_a no_tú no_decir no_que correr alguno vez sentia que a veces yo fallar el pie pero yo sentia hasta de salud mucho mucho bien , ni presion , ni azucar ni nada . asi que el ayuno ese ir por ahi , jesucristo en el biblia él hisir por 40 dia y 40 noche mateo 4:4 , pero bueno jesus ser uno hombre perfecto . pero por 5 diita no_ir no_a no_pasar nada , deber ser mucho bueno como explica . gracias",neg,neu
Ugzdpv_4ntlEZvJJs6Z4AaABAg,youtube,sin_dieta,T9A7iKzCuGw,,https://www.youtube.com/watch?v=T9A7iKzCuGw,"doctor andújar , yo pensar que todo tú que trabajar en el rama , deber todo poner él de acuerdo y hacer uno video donde estar de acuerdo , todo hablar con evidencia y estar volver al mundo loco y enfermar al mundo , tener que entender que no_todo no_ser no_igual y cada quien reaccionar de forma diferente a uno alimentación , aparte de que haber diabético flaco , otro gordo y el alimentación o el fallo pancriatico no_ser no_igual no_, en vez de estar chismiar en su canal y perdón , póngase de acuerdo , llámense y hagan uno acuerdo , no_ser no_de no_profesional él que todo tú estar hacer , sentir que ser puro comercio , puro mercadeo que todo tener para buscar más seguidor y punto",neu,neg
